CustomerID,recency,frequency,monetary,R,F,M,rfm_seg,rfm_score,label
16127,38,1,656.25,3,1,3,313,7,other
16128,17,5,1880.22,4,4,4,444,12,VIP
16131,51,6,3506.54,3,4,4,344,11,VIP
16133,3,33,14589.04,4,4,4,444,12,VIP
16134,21,2,618.09,4,3,2,432,9,active
16135,262,1,517.55,1,1,2,112,4,inactive
16136,59,3,709.38,3,3,3,333,9,potential
16139,18,3,635.41,4,3,3,433,10,potential
16140,65,2,725.18,3,3,3,333,9,potential
16141,87,1,620.4,2,1,2,212,5,inactive
16142,249,1,535.34,1,1,2,112,4,inactive
16143,2,6,2424.94,4,4,4,444,12,VIP
16144,246,1,175.2,1,1,1,111,3,inactive
16145,8,11,3799.49,4,4,4,444,12,VIP
16146,156,3,734.13,2,3,3,233,8,active
16147,133,1,375.0,2,1,2,212,5,inactive
16148,295,1,76.32,1,1,1,111,3,inactive
16149,4,2,280.52,4,3,2,432,9,active
16150,42,5,2053.02,3,4,4,344,11,VIP
16152,268,1,1829.04,1,1,4,114,6,rich
16153,49,5,1824.23,3,4,4,344,11,VIP
16156,8,9,3122.04,4,4,4,444,12,VIP
16157,15,3,656.69,4,3,3,433,10,potential
16159,281,1,348.2,1,1,2,112,4,inactive
16160,64,2,1025.44,3,3,3,333,9,potential
16161,1,19,5575.56,4,4,4,444,12,VIP
16162,251,1,37.4,1,1,1,111,3,inactive
16163,231,2,856.6,1,3,3,133,7,active
16164,16,3,822.48,4,3,3,433,10,potential
16168,10,27,3787.6,4,4,4,444,12,VIP
16169,7,4,1822.97,4,4,4,444,12,VIP
16170,50,6,1885.05,3,4,4,344,11,VIP
16171,58,1,73.2,3,1,1,311,5,new
16172,94,5,1140.21,2,4,3,243,9,active
16173,15,6,1418.32,4,4,3,443,11,VIP
16174,125,3,1009.55,2,3,3,233,8,active
16175,93,4,1037.59,2,4,3,243,9,active
16177,49,1,331.95,3,1,2,312,6,new
16178,137,1,197.9,2,1,1,211,4,inactive
16179,60,1,215.83,3,1,1,311,5,new
16180,99,8,10254.18,2,4,4,244,10,other
16181,72,1,305.54,2,1,2,212,5,inactive
16182,71,4,6617.65,2,4,4,244,10,other
16183,66,1,338.71,3,1,2,312,6,new
16184,63,6,1158.79,3,4,3,343,10,potential
16185,16,2,529.41,4,3,2,432,9,active
16186,22,12,4006.94,4,4,4,444,12,VIP
16187,31,15,6911.44,3,4,4,344,11,VIP
16188,44,4,981.86,3,4,3,343,10,potential
16189,15,2,215.48,4,3,1,431,8,active
16190,39,1,215.08,3,1,1,311,5,new
16191,2,13,5180.52,4,4,4,444,12,VIP
16193,236,1,314.45,1,1,2,112,4,inactive
16198,74,1,400.68,2,1,2,212,5,inactive
16200,3,2,1080.62,4,3,3,433,10,potential
16201,2,4,1863.47,4,4,4,444,12,VIP
16202,360,1,365.27,1,1,2,112,4,inactive
16203,58,4,592.9,3,4,2,342,9,active
16204,22,1,405.71,4,1,2,412,7,new
16205,30,4,761.38,3,4,3,343,10,potential
16206,54,4,537.06,3,4,2,342,9,active
16207,24,1,394.38,3,1,2,312,6,new
16208,44,2,664.26,3,3,3,333,9,potential
16209,88,5,2262.62,2,4,4,244,10,other
16210,1,18,21086.3,4,4,4,444,12,VIP
16211,88,1,547.02,2,1,2,212,5,inactive
16212,18,2,690.34,4,3,3,433,10,potential
16213,78,1,159.0,2,1,1,211,4,inactive
16214,170,3,1062.75,2,3,3,233,8,active
16215,80,1,242.35,2,1,2,212,5,inactive
16216,266,1,914.93,1,1,3,113,5,other
16217,234,2,304.25,1,3,2,132,6,active
16218,29,7,3084.68,3,4,4,344,11,VIP
16221,36,3,864.86,3,3,3,333,9,potential
16222,317,1,846.72,1,1,3,113,5,other
16224,56,4,1295.3,3,4,3,343,10,potential
16225,44,5,1096.32,3,4,3,343,10,potential
16226,202,3,255.12,1,3,2,132,6,active
16227,224,1,314.22,1,1,2,112,4,inactive
16229,86,2,1010.6,2,3,3,233,8,active
16230,189,2,542.03,2,3,2,232,7,active
16232,43,4,990.88,3,4,3,343,10,potential
16233,70,3,536.68,3,3,2,332,8,active
16235,40,5,867.31,3,4,3,343,10,potential
16236,77,1,432.2,2,1,2,212,5,inactive
16239,56,2,414.2,3,3,2,332,8,active
16240,23,2,3718.8,3,3,4,334,10,potential
16241,9,13,2607.87,4,4,4,444,12,VIP
16242,7,7,3603.21,4,4,4,444,12,VIP
16243,33,2,409.1,3,3,2,332,8,active
16244,211,2,1522.75,1,3,3,133,7,active
16245,23,3,1413.66,3,3,3,333,9,potential
16247,169,1,114.56,2,1,1,211,4,inactive
16248,61,1,152.94,3,1,1,311,5,new
16249,52,5,1800.07,3,4,4,344,11,VIP
16250,260,2,389.44,1,3,2,132,6,active
16253,66,2,3683.86,3,3,4,334,10,potential
16255,16,8,2619.91,4,4,4,444,12,VIP
16256,266,1,752.43,1,1,3,113,5,other
16257,176,1,46.95,2,1,1,211,4,inactive
16258,44,5,5203.51,3,4,4,344,11,VIP
16260,50,1,1035.45,3,1,3,313,7,other
16261,16,4,746.83,4,4,3,443,11,VIP
16265,8,9,5447.0,4,4,4,444,12,VIP
16266,73,7,861.89,2,4,3,243,9,active
16268,70,2,667.65,3,3,3,333,9,potential
16270,352,1,1141.24,1,1,3,113,5,other
16271,2,5,1429.24,4,4,3,443,11,VIP
16272,116,1,411.7,2,1,2,212,5,inactive
16274,372,1,357.95,1,1,2,112,4,inactive
16275,196,1,559.87,2,1,2,212,5,inactive
16276,176,1,810.6,2,1,3,213,6,other
16278,99,1,566.38,2,1,2,212,5,inactive
16279,20,3,1509.58,4,3,3,433,10,potential
16281,71,1,2062.06,2,1,4,214,7,rich
16282,339,1,168.3,1,1,1,111,3,inactive
16283,5,5,1570.81,4,4,3,443,11,VIP
16284,30,2,823.97,3,3,3,333,9,potential
16287,169,1,142.5,2,1,1,211,4,inactive
16292,121,1,302.25,2,1,2,212,5,inactive
16293,21,10,2248.99,4,4,4,444,12,VIP
16295,9,4,1328.55,4,4,3,443,11,VIP
16297,268,1,301.9,1,1,2,112,4,inactive
16298,22,3,598.2,4,3,2,432,9,active
16302,126,1,233.22,2,1,1,211,4,inactive
16303,25,3,5360.63,3,3,4,334,10,potential
16305,138,1,361.22,2,1,2,212,5,inactive
16306,213,6,632.27,1,4,2,142,7,active
16308,37,4,2560.0,3,4,4,344,11,VIP
16309,105,2,706.57,2,3,3,233,8,active
16311,17,2,616.26,4,3,2,432,9,active
16313,2,2,274.15,4,3,2,432,9,active
16315,330,1,226.37,1,1,1,111,3,inactive
16316,63,8,2938.91,3,4,4,344,11,VIP
16317,119,3,1341.65,2,3,3,233,8,active
16318,34,1,328.15,3,1,2,312,6,new
16319,217,1,404.4,1,1,2,112,4,inactive
16320,171,2,1038.46,2,3,3,233,8,active
16321,71,5,373.65,2,4,2,242,8,active
16322,0,2,326.75,4,3,2,432,9,active
16323,195,1,207.5,2,1,1,211,4,inactive
16324,127,3,428.68,2,3,2,232,7,active
16325,46,3,594.24,3,3,2,332,8,active
16326,5,14,3110.96,4,4,4,444,12,VIP
16327,13,6,3844.22,4,4,4,444,12,VIP
16330,17,3,251.91,4,3,2,432,9,active
16332,27,7,1593.2,3,4,3,343,10,potential
16333,7,22,26626.8,4,4,4,444,12,VIP
16337,36,1,151.05,3,1,1,311,5,new
16338,156,1,214.8,2,1,1,211,4,inactive
16339,283,1,109.95,1,1,1,111,3,inactive
16340,106,1,549.07,2,1,2,212,5,inactive
16341,24,4,1971.87,3,4,4,344,11,VIP
16342,74,4,322.41,2,4,2,242,8,active
16343,15,2,370.48,4,3,2,432,9,active
16344,157,1,101.1,2,1,1,211,4,inactive
16345,43,1,575.41,3,1,2,312,6,new
16347,10,2,887.65,4,3,3,433,10,potential
16348,31,7,1469.45,3,4,3,343,10,potential
16349,290,1,53.5,1,1,1,111,3,inactive
16350,20,4,1116.47,4,4,3,443,11,VIP
16351,332,1,153.9,1,1,1,111,3,inactive
16352,17,2,494.44,4,3,2,432,9,active
16353,3,23,6675.71,4,4,4,444,12,VIP
16354,62,2,395.8,3,3,2,332,8,active
16356,197,3,211.77,2,3,1,231,6,active
16357,32,3,658.88,3,3,3,333,9,potential
16358,0,4,2027.5,4,4,4,444,12,VIP
16359,6,9,1750.92,4,4,4,444,12,VIP
16360,4,6,3512.53,4,4,4,444,12,VIP
16361,9,4,896.66,4,4,3,443,11,VIP
16362,31,5,734.77,3,4,3,343,10,potential
16363,52,1,109.36,3,1,1,311,5,new
16364,11,2,707.04,4,3,3,433,10,potential
16365,17,9,1540.42,4,4,3,443,11,VIP
16366,18,1,327.3,4,1,2,412,7,new
16367,36,2,804.49,3,3,3,333,9,potential
16368,1,2,497.43,4,3,2,432,9,active
16369,17,3,1553.66,4,3,3,433,10,potential
16370,81,4,1320.56,2,4,3,243,9,active
16372,32,2,367.93,3,3,2,332,8,active
16374,65,2,473.03,3,3,2,332,8,active
16376,8,2,987.01,4,3,3,433,10,potential
16377,266,1,676.2,1,1,3,113,5,other
16378,246,3,362.95,1,3,2,132,6,active
16379,3,4,2157.4,4,4,4,444,12,VIP
16380,60,1,1780.59,3,1,4,314,8,other
16383,74,2,668.36,2,3,3,233,8,active
16384,89,2,584.5,2,3,2,232,7,active
16385,59,3,555.89,3,3,2,332,8,active
16386,28,2,317.2,3,3,2,332,8,active
16387,322,1,94.36,1,1,1,111,3,inactive
16389,52,4,1382.07,3,4,3,343,10,potential
16392,269,1,221.19,1,1,1,111,3,inactive
16393,1,13,3046.21,4,4,4,444,12,VIP
16394,56,5,1555.34,3,4,3,343,10,potential
16395,60,5,1486.9,3,4,3,343,10,potential
16398,153,2,1705.8,2,3,4,234,9,rich
16399,18,2,408.57,4,3,2,432,9,active
16400,94,1,303.93,2,1,2,212,5,inactive
16401,0,12,4098.32,4,4,4,444,12,VIP
16402,264,2,299.6,1,3,2,132,6,active
16403,311,1,177.5,1,1,1,111,3,inactive
16404,69,1,443.05,3,1,2,312,6,new
16405,301,2,167.25,1,3,1,131,5,other
16406,18,1,163.07,4,1,1,411,6,new
16407,12,10,2126.93,4,4,4,444,12,VIP
16409,35,5,2028.88,3,4,4,344,11,VIP
16411,18,2,214.65,4,3,1,431,8,active
16412,53,1,151.83,3,1,1,311,5,new
16413,56,1,262.2,3,1,2,312,6,new
16414,21,2,126.25,4,3,1,431,8,active
16415,43,1,210.35,3,1,1,311,5,new
16416,26,3,1051.4,3,3,3,333,9,potential
16418,44,3,675.27,3,3,3,333,9,potential
16419,112,6,972.23,2,4,3,243,9,active
16422,16,51,34684.4,4,4,4,444,12,VIP
16423,24,1,346.12,3,1,2,312,6,new
16424,190,1,133.56,2,1,1,211,4,inactive
16425,301,1,302.7,1,1,2,112,4,inactive
16426,1,10,1908.25,4,4,4,444,12,VIP
16427,262,2,241.06,1,3,2,132,6,active
16429,105,1,284.55,2,1,2,212,5,inactive
16430,56,1,300.85,3,1,2,312,6,new
16431,212,3,642.81,1,3,3,133,7,active
16432,63,1,287.4,3,1,2,312,6,new
16433,27,1,184.26,3,1,1,311,5,new
16434,28,7,1522.25,3,4,3,343,10,potential
16438,5,5,798.35,4,4,3,443,11,VIP
16440,7,5,3640.67,4,4,4,444,12,VIP
16441,66,2,381.2,3,3,2,332,8,active
16442,1,3,616.79,4,3,2,432,9,active
16444,45,4,654.67,3,4,3,343,10,potential
16445,33,1,230.51,3,1,1,311,5,new
16446,0,2,168472.5,4,3,4,434,11,VIP
16447,135,1,259.01,2,1,2,212,5,inactive
16448,197,1,188.89,2,1,1,211,4,inactive
16449,197,2,707.69,2,3,3,233,8,active
16450,149,1,311.92,2,1,2,212,5,inactive
16451,87,1,266.97,2,1,2,212,5,inactive
16454,44,2,6.9,3,3,1,331,7,active
16455,63,7,1841.18,3,4,4,344,11,VIP
16456,98,5,2158.37,2,4,4,244,10,other
16457,217,1,208.36,1,1,1,111,3,inactive
16458,2,18,3482.74,4,4,4,444,12,VIP
16460,27,3,814.72,3,3,3,333,9,potential
16461,177,1,151.42,2,1,1,211,4,inactive
16462,73,3,136.0,2,3,1,231,6,active
16463,20,4,1422.4,4,4,3,443,11,VIP
16464,19,3,1314.68,4,3,3,433,10,potential
16466,33,7,1603.46,3,4,3,343,10,potential
16468,73,1,74.9,2,1,1,211,4,inactive
16469,23,4,650.43,3,4,3,343,10,potential
16470,51,4,762.39,3,4,3,343,10,potential
16471,274,1,223.95,1,1,1,111,3,inactive
16473,164,3,316.11,2,3,2,232,7,active
16474,6,7,1871.5,4,4,4,444,12,VIP
16475,87,4,544.3,2,4,2,242,8,active
16477,63,7,2494.46,3,4,4,344,11,VIP
16478,24,3,331.0,3,3,2,332,8,active
16479,9,2,300.83,4,3,2,432,9,active
16480,75,1,769.29,2,1,3,213,6,other
16482,15,1,220.62,4,1,1,411,6,new
16483,191,1,139.35,2,1,1,211,4,inactive
16484,173,2,404.3,2,3,2,232,7,active
16485,76,1,363.65,2,1,2,212,5,inactive
16488,32,3,498.8,3,3,2,332,8,active
16491,46,1,731.5,3,1,3,313,7,other
16493,79,4,1351.63,2,4,3,243,9,active
16494,296,1,826.53,1,1,3,113,5,other
16495,2,3,684.41,4,3,3,433,10,potential
16496,8,3,1599.52,4,3,3,433,10,potential
16497,49,6,2965.69,3,4,4,344,11,VIP
16498,160,2,100.97,2,3,1,231,6,active
16499,359,2,365.45,1,3,2,132,6,active
16500,4,6,400.86,4,4,2,442,10,other
16503,106,4,1431.93,2,4,3,243,9,active
16504,24,1,484.38,3,1,2,312,6,new
16505,31,1,777.6,3,1,3,313,7,other
16506,19,2,90.3,4,3,1,431,8,active
16509,296,1,363.7,1,1,2,112,4,inactive
16510,371,1,248.1,1,1,2,112,4,inactive
16511,21,3,950.26,4,3,3,433,10,potential
16513,4,4,874.59,4,4,3,443,11,VIP
16515,51,5,1627.13,3,4,3,343,10,potential
16516,29,1,101.7,3,1,1,311,5,new
16517,276,1,162.7,1,1,1,111,3,inactive
16518,60,2,484.32,3,3,2,332,8,active
16519,24,2,215.08,3,3,1,331,7,active
16520,185,3,1046.57,2,3,3,233,8,active
16523,1,21,9418.47,4,4,4,444,12,VIP
16525,1,26,13027.45,4,4,4,444,12,VIP
16526,171,1,290.36,2,1,2,212,5,inactive
16527,80,1,228.06,2,1,1,211,4,inactive
16528,3,1,244.41,4,1,2,412,7,new
16529,189,1,455.25,2,1,2,212,5,inactive
16531,21,7,1244.59,4,4,3,443,11,VIP
16532,17,3,6748.8,4,3,4,434,11,VIP
16533,18,3,1095.56,4,3,3,433,10,potential
16535,4,1,593.75,4,1,2,412,7,new
16536,109,1,548.97,2,1,2,212,5,inactive
16539,2,4,1388.81,4,4,3,443,11,VIP
16542,53,1,119.62,3,1,1,311,5,new
16545,164,1,339.3,2,1,2,212,5,inactive
16546,290,2,787.15,1,3,3,133,7,active
16549,9,10,4154.64,4,4,4,444,12,VIP
16550,108,5,2298.97,2,4,4,244,10,other
16551,95,3,922.12,2,3,3,233,8,active
16552,242,2,379.73,1,3,2,132,6,active
16553,162,12,5719.82,2,4,4,244,10,other
16554,41,3,837.1,3,3,3,333,9,potential
16555,34,2,285.89,3,3,2,332,8,active
16556,66,7,3313.79,3,4,4,344,11,VIP
16557,23,2,281.85,3,3,2,332,8,active
16558,0,20,8338.49,4,4,4,444,12,VIP
16560,26,2,841.41,3,3,3,333,9,potential
16561,5,2,511.12,4,3,2,432,9,active
16563,53,1,1077.74,3,1,3,313,7,other
16565,363,1,173.7,1,1,1,111,3,inactive
16566,14,5,614.66,4,4,2,442,10,other
16567,193,2,865.6,2,3,3,233,8,active
16569,2,1,124.2,4,1,1,411,6,new
16570,14,10,3738.4,4,4,4,444,12,VIP
16571,26,3,1421.69,3,3,3,333,9,potential
16572,126,3,1009.6,2,3,3,233,8,active
16573,84,2,663.61,2,3,3,233,8,active
16574,70,1,451.44,3,1,2,312,6,new
16581,182,1,105.84,2,1,1,211,4,inactive
16582,112,1,313.62,2,1,2,212,5,inactive
16583,373,1,233.45,1,1,1,111,3,inactive
16584,79,2,936.08,2,3,3,233,8,active
16586,248,1,463.95,1,1,2,112,4,inactive
16587,231,1,225.15,1,1,1,111,3,inactive
16589,70,3,459.24,3,3,2,332,8,active
16591,68,1,213.5,3,1,1,311,5,new
16592,3,16,4113.68,4,4,4,444,12,VIP
16593,50,3,330.03,3,3,2,332,8,active
16594,74,1,181.09,2,1,1,211,4,inactive
16595,60,1,360.16,3,1,2,312,6,new
16596,15,2,250.15,4,3,2,432,9,active
16597,3,1,90.04,4,1,1,411,6,new
16598,285,1,145.05,1,1,1,111,3,inactive
16600,3,6,813.52,4,4,3,443,11,VIP
16601,40,1,244.8,3,1,2,312,6,new
16602,35,1,528.08,3,1,2,312,6,new
16603,74,2,482.47,2,3,2,232,7,active
16607,17,14,3347.71,4,4,4,444,12,VIP
16609,14,7,5493.46,4,4,4,444,12,VIP
16610,218,1,75.66,1,1,1,111,3,inactive
16611,185,1,129.49,2,1,1,211,4,inactive
16612,32,4,1187.66,3,4,3,343,10,potential
16613,69,1,618.59,3,1,2,312,6,new
16614,182,1,506.19,2,1,2,212,5,inactive
16616,14,2,500.42,4,3,2,432,9,active
16617,235,1,151.85,1,1,1,111,3,inactive
16618,30,5,2647.59,3,4,4,344,11,VIP
16619,263,1,226.21,1,1,1,111,3,inactive
16620,3,2,178.96,4,3,1,431,8,active
16621,51,4,813.48,3,4,3,343,10,potential
16623,245,1,129.45,1,1,1,111,3,inactive
16624,80,2,810.57,2,3,3,233,8,active
16625,274,1,333.08,1,1,2,112,4,inactive
16626,0,17,4413.1,4,4,4,444,12,VIP
16627,78,1,322.8,2,1,2,212,5,inactive
16628,29,5,2188.05,3,4,4,344,11,VIP
16629,73,2,417.73,2,3,2,232,7,active
16633,16,6,2883.1,4,4,4,444,12,VIP
16634,222,2,217.9,1,3,1,131,5,other
16637,31,4,1154.47,3,4,3,343,10,potential
16638,22,10,1680.72,4,4,4,444,12,VIP
16639,30,3,1257.51,3,3,3,333,9,potential
16641,105,1,231.1,2,1,1,211,4,inactive
16642,4,2,688.33,4,3,3,433,10,potential
16643,245,1,487.51,1,1,2,112,4,inactive
16644,177,2,833.78,2,3,3,233,8,active
16647,169,2,214.06,2,3,1,231,6,active
16648,42,1,290.66,3,1,2,312,6,new
16650,71,1,518.42,2,1,2,212,5,inactive
16652,58,7,6773.97,3,4,4,344,11,VIP
16653,15,2,1212.66,4,3,3,433,10,potential
16654,140,4,601.27,2,4,2,242,8,active
16655,17,6,3794.52,4,4,4,444,12,VIP
16656,21,15,8625.8,4,4,4,444,12,VIP
16657,9,4,933.62,4,4,3,443,11,VIP
16658,367,1,123.24,1,1,1,111,3,inactive
16659,188,1,39.12,2,1,1,211,4,inactive
16660,15,4,1267.65,4,4,3,443,11,VIP
16665,361,1,135.4,1,1,1,111,3,inactive
16666,18,1,118.98,4,1,1,411,6,new
16667,67,2,570.13,3,3,2,332,8,active
16668,14,6,306.72,4,4,2,442,10,other
16669,23,3,1374.87,3,3,3,333,9,potential
16670,16,11,4095.9,4,4,4,444,12,VIP
16671,27,3,1692.27,3,3,4,334,10,potential
16672,1,20,8134.94,4,4,4,444,12,VIP
16674,54,2,319.61,3,3,2,332,8,active
16676,33,4,1592.12,3,4,3,343,10,potential
16678,2,12,3109.99,4,4,4,444,12,VIP
16679,365,1,129.75,1,1,1,111,3,inactive
16680,42,1,183.7,3,1,1,311,5,new
16681,72,6,1770.34,2,4,4,244,10,other
16682,4,5,1028.0,4,4,3,443,11,VIP
16684,3,28,66653.56,4,4,4,444,12,VIP
16685,60,2,324.24,3,3,2,332,8,active
16686,46,7,3062.83,3,4,4,344,11,VIP
16688,0,4,1260.86,4,4,3,443,11,VIP
16689,75,2,422.6,2,3,2,232,7,active
16690,71,2,225.58,2,3,1,231,6,active
16692,255,2,1276.0,1,3,3,133,7,active
16693,68,2,482.01,3,3,2,332,8,active
16696,134,4,657.9,2,4,3,243,9,active
16697,240,1,112.75,1,1,1,111,3,inactive
16698,226,2,1998.0,1,3,4,134,8,rich
16700,8,13,5076.55,4,4,4,444,12,VIP
16701,8,13,5398.3,4,4,4,444,12,VIP
16705,0,20,14034.99,4,4,4,444,12,VIP
16706,36,3,531.35,3,3,2,332,8,active
16708,45,1,656.63,3,1,3,313,7,other
16709,84,5,3029.87,2,4,4,244,10,other
16710,18,10,2483.04,4,4,4,444,12,VIP
16711,2,5,1651.03,4,4,4,444,12,VIP
16712,8,11,3645.43,4,4,4,444,12,VIP
16713,18,15,6923.13,4,4,4,444,12,VIP
16714,218,3,1161.53,1,3,3,133,7,active
16715,77,1,301.72,2,1,2,212,5,inactive
16716,266,2,901.2,1,3,3,133,7,active
16717,23,6,3858.38,3,4,4,344,11,VIP
16718,368,1,623.75,1,1,2,112,4,inactive
16719,14,7,1790.42,4,4,4,444,12,VIP
16720,25,1,155.24,3,1,1,311,5,new
16721,261,1,292.47,1,1,2,112,4,inactive
16722,16,13,4730.81,4,4,4,444,12,VIP
16723,90,2,589.15,2,3,2,232,7,active
16725,301,7,781.02,1,4,3,143,8,active
16726,25,5,1382.02,3,4,3,343,10,potential
16727,363,1,272.82,1,1,2,112,4,inactive
16728,45,4,1054.67,3,4,3,343,10,potential
16729,37,21,7239.92,3,4,4,344,11,VIP
16730,51,3,743.11,3,3,3,333,9,potential
16732,31,1,603.75,3,1,2,312,6,new
16734,51,3,650.51,3,3,3,333,9,potential
16735,78,5,2300.56,2,4,4,244,10,other
16737,52,1,417.6,3,1,2,312,6,new
16738,297,1,3.75,1,1,1,111,3,inactive
16739,176,1,323.0,2,1,2,212,5,inactive
16742,46,1,464.9,3,1,2,312,6,new
16743,28,7,2238.09,3,4,4,344,11,VIP
16744,10,7,1304.76,4,4,3,443,11,VIP
16745,86,17,7194.3,2,4,4,244,10,other
16746,4,18,6697.66,4,4,4,444,12,VIP
16747,37,2,836.06,3,3,3,333,9,potential
16748,17,5,1515.9,4,4,3,443,11,VIP
16750,44,5,623.93,3,4,2,342,9,active
16751,30,1,1764.72,3,1,4,314,8,other
16752,372,1,207.5,1,1,1,111,3,inactive
16753,57,1,223.92,3,1,1,311,5,new
16754,371,1,2002.4,1,1,4,114,6,rich
16755,113,3,1496.83,2,3,3,233,8,active
16756,214,1,239.4,1,1,1,111,3,inactive
16757,318,1,106.83,1,1,1,111,3,inactive
16758,64,1,369.34,3,1,2,312,6,new
16759,7,3,789.79,4,3,3,433,10,potential
16761,96,1,316.62,2,1,2,212,5,inactive
16762,19,3,1501.38,4,3,3,433,10,potential
16763,198,1,611.85,2,1,2,212,5,inactive
16764,3,13,2799.25,4,4,4,444,12,VIP
16765,293,1,34.0,1,1,1,111,3,inactive
16766,272,2,1145.6,1,3,3,133,7,active
16767,30,11,5580.6,3,4,4,344,11,VIP
16768,47,3,478.09,3,3,2,332,8,active
16769,259,1,380.39,1,1,2,112,4,inactive
16770,57,5,770.1,3,4,3,343,10,potential
16771,32,5,2246.81,3,4,4,344,11,VIP
16773,56,1,171.59,3,1,1,311,5,new
16774,67,4,661.52,3,4,3,343,10,potential
16775,9,11,1695.66,4,4,4,444,12,VIP
16776,59,1,388.28,3,1,2,312,6,new
16777,79,2,226.35,2,3,1,231,6,active
16778,73,2,245.94,2,3,2,232,7,active
16779,1,22,10629.72,4,4,4,444,12,VIP
16780,99,2,425.19,2,3,2,232,7,active
16781,371,1,311.25,1,1,2,112,4,inactive
16782,9,13,2279.9,4,4,4,444,12,VIP
16784,19,1,107.6,4,1,1,411,6,new
16788,122,2,597.48,2,3,2,232,7,active
16789,7,1,80.8,4,1,1,411,6,new
16790,3,6,1545.62,4,4,3,443,11,VIP
16791,28,7,1721.78,3,4,4,344,11,VIP
16792,281,2,110.38,1,3,1,131,5,other
16793,56,1,243.84,3,1,2,312,6,new
16794,0,10,1222.71,4,4,3,443,11,VIP
16795,364,1,414.88,1,1,2,112,4,inactive
16796,88,1,305.62,2,1,2,212,5,inactive
16800,10,1,1201.49,4,1,3,413,8,other
16801,162,4,1619.73,2,4,3,243,9,active
16803,64,1,332.3,3,1,2,312,6,new
16804,22,3,536.99,4,3,2,432,9,active
16805,173,2,460.59,2,3,2,232,7,active
16806,102,4,801.49,2,4,3,243,9,active
16807,142,3,1121.59,2,3,3,233,8,active
16808,98,2,288.42,2,3,2,232,7,active
16809,22,5,914.69,4,4,3,443,11,VIP
16810,191,1,309.54,2,1,2,212,5,inactive
16811,4,2,547.07,4,3,2,432,9,active
16812,360,1,479.35,1,1,2,112,4,inactive
16813,7,10,1692.98,4,4,4,444,12,VIP
16814,13,21,6509.1,4,4,4,444,12,VIP
16816,102,4,417.06,2,4,2,242,8,active
16817,2,9,1604.75,4,4,3,443,11,VIP
16818,10,11,3349.57,4,4,4,444,12,VIP
16820,95,1,497.61,2,1,2,212,5,inactive
16823,226,1,358.38,1,1,2,112,4,inactive
16824,15,2,460.64,4,3,2,432,9,active
16825,38,2,775.18,3,3,3,333,9,potential
16826,50,1,341.7,3,1,2,312,6,new
16828,92,2,128.5,2,3,1,231,6,active
16829,156,1,197.22,2,1,1,211,4,inactive
16830,38,1,325.91,3,1,2,312,6,new
16832,183,3,199.15,2,3,1,231,6,active
16833,0,4,1106.53,4,4,3,443,11,VIP
16834,227,1,413.46,1,1,2,112,4,inactive
16835,127,2,180.85,2,3,1,231,6,active
16836,39,2,251.87,3,3,2,332,8,active
16837,30,11,3170.98,3,4,4,344,11,VIP
16838,196,2,588.85,2,3,2,232,7,active
16839,8,34,16594.35,4,4,4,444,12,VIP
16841,36,6,1869.82,3,4,4,344,11,VIP
16842,100,3,1264.19,2,3,3,233,8,active
16843,42,16,10196.57,3,4,4,344,11,VIP
16846,49,1,214.32,3,1,1,311,5,new
16847,42,1,193.44,3,1,1,311,5,new
16848,52,1,281.42,3,1,2,312,6,new
16849,186,1,124.57,2,1,1,211,4,inactive
16850,333,1,332.41,1,1,2,112,4,inactive
16851,3,3,342.45,4,3,2,432,9,active
16852,9,2,144.91,4,3,1,431,8,active
16855,23,2,328.4,3,3,2,332,8,active
16856,14,1,35.4,4,1,1,411,6,new
16858,368,1,375.69,1,1,2,112,4,inactive
16859,144,2,747.81,2,3,3,233,8,active
16861,59,2,173.76,3,3,1,331,7,active
16863,30,2,502.8,3,3,2,332,8,active
16866,140,3,207.74,2,3,1,231,6,active
16869,22,4,825.42,3,4,3,343,10,potential
16871,21,6,2812.34,4,4,4,444,12,VIP
16872,76,3,680.02,2,3,3,233,8,active
16873,4,6,7123.62,4,4,4,444,12,VIP
16875,66,5,2095.53,3,4,4,344,11,VIP
16877,11,6,853.72,4,4,3,443,11,VIP
16878,83,1,13.3,2,1,1,211,4,inactive
16880,30,7,1519.08,3,4,3,343,10,potential
16881,66,1,432.0,3,1,2,312,6,new
16882,66,3,705.12,3,3,3,333,9,potential
16883,186,2,276.73,2,3,2,232,7,active
16884,37,2,429.84,3,3,2,332,8,active
16885,14,3,471.51,4,3,2,432,9,active
16887,34,1,194.88,3,1,1,311,5,new
16889,194,3,1578.67,2,3,3,233,8,active
16891,1,5,809.7,4,4,3,443,11,VIP
16892,0,5,525.54,4,4,2,442,10,other
16893,366,1,145.93,1,1,1,111,3,inactive
16895,64,1,219.14,3,1,1,311,5,new
16897,298,2,289.78,1,3,2,132,6,active
16898,25,3,508.81,3,3,2,332,8,active
16899,7,6,1281.56,4,4,3,443,11,VIP
16900,16,3,887.11,4,3,3,433,10,potential
16902,115,1,1706.88,2,1,4,214,7,rich
16903,28,1,373.24,3,1,2,312,6,new
16904,3,16,3754.27,4,4,4,444,12,VIP
16905,4,7,3102.43,4,4,4,444,12,VIP
16906,81,4,579.77,2,4,2,242,8,active
16907,28,5,981.65,3,4,3,343,10,potential
16909,71,1,379.14,2,1,2,212,5,inactive
